encoderAngle, potentiometerVoltage
-1376.015625, 1.2578125
-1376.71875, 1.2421875
-1377.59765625, 1.26171875
-1378.30078125, 1.24609375
-1379.267578125, 1.25
-1380.146484375, 1.26171875
-1381.025390625, 1.24609375
-1381.9921875, 1.265625
-1382.87109375, 1.23828125
-1383.75, 1.26953125
-1384.541015625, 1.2578125
-1385.33203125, 1.25
-1386.123046875, 1.265625
-1386.826171875, 1.24609375
-1387.353515625, 1.26171875
-1387.96875, 1.26171875
-1388.408203125, 1.265625
-1388.935546875, 1.265625
-1389.55078125, 1.25390625
-1390.166015625, 1.26953125
-1390.869140625, 1.25390625
-1391.572265625, 1.2734375
-1392.451171875, 1.26171875
-1393.2421875, 1.265625
-1394.033203125, 1.2734375
-1394.82421875, 1.26171875
-1395.3515625, 1.28125
-1395.966796875, 1.25390625
-1396.494140625, 1.2734375
-1397.021484375, 1.265625
-1397.548828125, 1.26171875
-1398.251953125, 1.28515625
-1398.955078125, 1.2578125
-1399.658203125, 1.28515625
-1400.44921875, 1.26171875
-1401.240234375, 1.26953125
-1402.20703125, 1.2734375
-1402.998046875, 1.26953125
-1403.96484375, 1.2890625
-1404.755859375, 1.26171875
-1405.546875, 1.2890625
-1406.337890625, 1.2734375
-1406.953125, 1.27734375
-1407.48046875, 1.28515625
-1408.095703125, 1.265625
-1408.623046875, 1.29296875
-1409.0625, 1.26953125
-1409.501953125, 1.28515625
-1409.853515625, 1.28125
-1410.205078125, 1.2734375
-1410.556640625, 1.29296875
-1410.99609375, 1.26953125
-1411.34765625, 1.29296875
-1411.787109375, 1.2734375
-1412.40234375, 1.28515625
-1413.017578125, 1.2890625
-1413.720703125, 1.27734375
-1414.423828125, 1.296875
-1415.0390625, 1.265625
-1415.654296875, 1.296875
-1416.26953125, 1.28515625
-1416.796875, 1.28515625
-1417.412109375, 1.29296875
-1417.939453125, 1.26953125
-1418.5546875, 1.30078125
-1419.08203125, 1.27734375
-1419.697265625, 1.29296875
-1420.3125, 1.29296875
-1420.927734375, 1.28125
-1421.630859375, 1.3046875
-1422.333984375, 1.28125
-1423.037109375, 1.30078125
-1423.828125, 1.2890625
-1424.619140625, 1.29296875
-1425.234375, 1.3046875
-1426.025390625, 1.28515625
-1426.904296875, 1.30859375
-1427.783203125, 1.28125
-1428.75, 1.3046875
-1429.716796875, 1.296875
-1430.68359375, 1.296875
-1431.5625, 1.3046875
-1432.44140625, 1.2890625
-1433.49609375, 1.30859375
-1434.462890625, 1.2890625
-1435.25390625, 1.30859375
-1436.484375, 1.30859375
-1437.451171875, 1.296875
-1438.505859375, 1.31640625
-1439.384765625, 1.296875
-1440.263671875, 1.32421875
-1441.0546875, 1.30078125
-1441.93359375, 1.30859375
-1442.8125, 1.31640625
-1443.69140625, 1.29296875
-1444.658203125, 1.31640625
-1445.537109375, 1.296875
-1446.416015625, 1.31640625
-1447.294921875, 1.31640625
-1447.998046875, 1.30859375
-1448.61328125, 1.328125
-1449.31640625, 1.30859375
-1449.931640625, 1.328125
-1450.546875, 1.30859375
-1451.07421875, 1.3203125
-1451.6015625, 1.3203125
-1452.12890625, 1.3125
-1452.744140625, 1.328125
-1453.359375, 1.3046875
-1453.974609375, 1.328125
-1454.58984375, 1.31640625
-1455.380859375, 1.3203125
-1456.171875, 1.32421875
-1456.962890625, 1.3046875
-1457.75390625, 1.34375
-1458.45703125, 1.3125
-1459.248046875, 1.33203125
-1460.0390625, 1.32421875
-1460.7421875, 1.31640625
-1461.533203125, 1.33203125
-1462.412109375, 1.31640625
-1463.203125, 1.33984375
-1463.90625, 1.32421875
-1464.697265625, 1.328125
-1465.400390625, 1.3359375
-1466.103515625, 1.3203125
-1466.630859375, 1.34375
-1467.24609375, 1.31640625
-1467.94921875, 1.33984375
-1468.740234375, 1.328125
-1469.443359375, 1.33203125
-1470.322265625, 1.34375
-1471.201171875, 1.3203125
-1472.16796875, 1.34765625
-1473.046875, 1.33203125
-1473.92578125, 1.33984375
-1474.716796875, 1.33984375
-1475.5078125, 1.328125
-1476.123046875, 1.34765625
-1476.5625, 1.328125
-1477.08984375, 1.3515625
-1477.529296875, 1.3359375
-1477.96875, 1.33984375
-1478.49609375, 1.34375
-1479.0234375, 1.328125
-1479.55078125, 1.359375
-1480.25390625, 1.3359375
-1481.044921875, 1.34375
-1481.923828125, 1.34375
-1482.802734375, 1.33984375
-1483.9453125, 1.359375
-1485.0, 1.328125
-1486.0546875, 1.35546875
-1487.021484375, 1.33984375
-1487.8125, 1.35546875
-1488.69140625, 1.35546875
-1489.482421875, 1.34375
-1490.361328125, 1.36328125
-1491.15234375, 1.34375
-1491.943359375, 1.36328125
-1492.734375, 1.3515625
-1493.61328125, 1.3515625
-1494.4921875, 1.36328125
-1495.458984375, 1.34765625
-1496.337890625, 1.37109375
-1497.12890625, 1.34765625
-1498.095703125, 1.36328125
-1498.88671875, 1.359375
-1499.853515625, 1.34765625
-1500.8203125, 1.3671875
-1501.787109375, 1.3515625
-1502.9296875, 1.37890625
-1504.16015625, 1.35546875
-1505.56640625, 1.3671875
-1506.884765625, 1.3671875
-1508.115234375, 1.359375
-1509.169921875, 1.37890625
-1510.224609375, 1.36328125
-1511.279296875, 1.37890625
-1512.24609375, 1.3671875
-1513.125, 1.3671875
-1513.828125, 1.3828125
-1514.619140625, 1.36328125
-1515.322265625, 1.375
-1515.9375, 1.3671875
-1516.552734375, 1.3828125
-1517.080078125, 1.375
-1517.607421875, 1.375
-1518.134765625, 1.37890625
-1518.662109375, 1.37109375
-1519.013671875, 1.38671875
-1519.365234375, 1.37109375
-1519.716796875, 1.37890625
-1520.068359375, 1.3828125
-1520.419921875, 1.3671875
-1520.68359375, 1.390625
-1521.123046875, 1.36328125
-1521.5625, 1.38671875
-1522.08984375, 1.375
-1522.705078125, 1.37109375
-1523.408203125, 1.390625
-1524.111328125, 1.3671875
-1524.814453125, 1.39453125
-1525.60546875, 1.37109375
-1526.30859375, 1.38671875
-1527.275390625, 1.38671875
-1528.2421875, 1.37890625
-1529.208984375, 1.39453125
-1530.087890625, 1.37109375
-1531.0546875, 1.40234375
-1532.021484375, 1.3828125
-1533.076171875, 1.390625
-1534.04296875, 1.39453125
-1535.09765625, 1.37890625
-1536.064453125, 1.40625
-1537.20703125, 1.3828125
-1538.26171875, 1.40234375
-1539.4921875, 1.39453125
-1540.810546875, 1.39453125
-1542.3046875, 1.40625
-1543.7109375, 1.390625
-1545.1171875, 1.41015625
-1546.611328125, 1.39453125
-1548.017578125, 1.40625
-1549.3359375, 1.40625
-1550.654296875, 1.39453125
-1551.97265625, 1.41796875
-1553.203125, 1.39453125
-1554.345703125, 1.41796875
-1555.48828125, 1.40625
-1556.54296875, 1.41015625
-1557.421875, 1.4140625
-1558.388671875, 1.39453125
-1559.091796875, 1.421875
-1559.794921875, 1.40234375
-1560.41015625, 1.421875
-1561.025390625, 1.4140625
-1561.728515625, 1.40625
-1562.34375, 1.42578125
-1563.046875, 1.40234375
-1563.837890625, 1.4296875
-1564.8046875, 1.41015625
-1565.68359375, 1.41796875
-1566.650390625, 1.421875
-1567.6171875, 1.4140625
-1568.583984375, 1.44140625
-1569.638671875, 1.40625
-1570.693359375, 1.43359375
-1571.66015625, 1.41796875
-1572.71484375, 1.41796875
-1573.76953125, 1.43359375
-1574.912109375, 1.41796875
-1576.0546875, 1.44140625
-1577.197265625, 1.421875
-1578.251953125, 1.43359375
-1579.130859375, 1.4296875
-1580.009765625, 1.42578125
-1580.80078125, 1.4375
-1581.591796875, 1.41796875
-1582.470703125, 1.4375
-1583.26171875, 1.4296875
-1583.876953125, 1.43359375
-1584.4921875, 1.4453125
-1585.283203125, 1.41796875
-1585.986328125, 1.44921875
-1586.77734375, 1.4296875
-1587.392578125, 1.44921875
-1588.0078125, 1.44140625
-1588.7109375, 1.4375
-1589.326171875, 1.44921875
-1589.94140625, 1.4296875
-1590.46875, 1.453125
-1590.908203125, 1.43359375
-1591.34765625, 1.4453125
-1591.69921875, 1.44140625
-1592.05078125, 1.4296875
-1592.490234375, 1.453125
-1592.9296875, 1.4296875
-1593.369140625, 1.45703125
-1593.984375, 1.4375
-1594.51171875, 1.4453125
-1595.0390625, 1.453125
-1595.478515625, 1.4375
-1595.91796875, 1.453125
-1596.4453125, 1.4375
-1596.884765625, 1.453125
-1597.32421875, 1.44921875
-1597.939453125, 1.44140625
-1598.5546875, 1.453125
-1599.521484375, 1.44140625
-1600.48828125, 1.47265625
-1601.630859375, 1.44921875
-1602.861328125, 1.45703125
-1604.091796875, 1.45703125
-1605.234375, 1.4453125
-1606.376953125, 1.4765625
-1607.6953125, 1.4453125
-1608.92578125, 1.4609375
-1610.15625, 1.45703125
-1611.474609375, 1.453125
-1612.880859375, 1.47265625
-1614.375, 1.44921875
-1615.693359375, 1.48046875
-1617.1875, 1.45703125
-1618.505859375, 1.46875
-1619.912109375, 1.47265625
-1621.318359375, 1.4609375
-1622.548828125, 1.484375
-1623.603515625, 1.45703125
-1624.74609375, 1.48828125
-1625.80078125, 1.46875
-1626.767578125, 1.47265625
-1627.822265625, 1.48046875
-1628.7890625, 1.46875
-1629.931640625, 1.4921875
-1630.986328125, 1.4609375
-1631.953125, 1.484375
-1633.0078125, 1.4765625
-1633.88671875, 1.47265625
-1634.765625, 1.48828125
-1635.64453125, 1.47265625
-1636.435546875, 1.4921875
-1637.138671875, 1.47265625
-1637.9296875, 1.484375
-1638.720703125, 1.48828125
-1639.6875, 1.484375
-1640.56640625, 1.50390625
-1641.708984375, 1.47265625
-1642.763671875, 1.49609375
-1643.90625, 1.484375
-1645.3125, 1.48828125
-1646.630859375, 1.50390625
-1648.037109375, 1.48046875
-1649.70703125, 1.51171875
-1651.46484375, 1.48828125
-1653.046875, 1.5078125
-1654.365234375, 1.5
-1655.771484375, 1.48828125
-1657.353515625, 1.51171875
-1658.84765625, 1.49609375
-1660.25390625, 1.515625
-1661.572265625, 1.5
-1662.890625, 1.5078125
-1664.12109375, 1.51171875
-1665.17578125, 1.5
-1666.142578125, 1.5234375
-1666.93359375, 1.5
-1667.900390625, 1.51953125
-1668.955078125, 1.51171875
-1670.2734375, 1.5078125
-1671.591796875, 1.53125
-1672.998046875, 1.5
-1674.66796875, 1.53515625
-1676.42578125, 1.5078125
-1678.18359375, 1.52734375
-1680.029296875, 1.52734375
-1681.875, 1.51953125
-1683.896484375, 1.5390625
-1685.91796875, 1.51171875
-1688.02734375, 1.5390625
-1690.13671875, 1.53125
-1692.24609375, 1.53515625
-1694.267578125, 1.54296875
-1696.201171875, 1.52734375
-1698.046875, 1.5546875
-1699.892578125, 1.52734375
-1701.5625, 1.546875
-1703.14453125, 1.54296875
-1704.638671875, 1.53515625
-1705.95703125, 1.55859375
-1707.275390625, 1.52734375
-1708.505859375, 1.5625
-1709.560546875, 1.5390625
-1710.439453125, 1.55078125
-1711.142578125, 1.55078125
-1712.021484375, 1.54296875
-1712.724609375, 1.5625
-1713.427734375, 1.54296875
-1714.306640625, 1.5625
-1715.185546875, 1.5546875
-1716.064453125, 1.5546875
-1717.119140625, 1.5703125
-1718.173828125, 1.546875
-1719.140625, 1.57421875
-1720.01953125, 1.55078125
-1720.810546875, 1.55859375
-1721.689453125, 1.5625
-1722.392578125, 1.55078125
-1723.0078125, 1.5703125
-1723.623046875, 1.55078125
-1724.150390625, 1.5703125
-1724.765625, 1.5546875
-1725.380859375, 1.56640625
-1726.083984375, 1.56640625
-1726.875, 1.5546875
-1727.666015625, 1.58203125
-1728.45703125, 1.55859375
-1729.423828125, 1.578125
-1730.21484375, 1.56640625
-1731.005859375, 1.5625
-1731.708984375, 1.58984375
-1732.1484375, 1.56640625
-1732.587890625, 1.58203125
-1733.02734375, 1.5625
-1733.466796875, 1.5703125
-1733.90625, 1.57421875
-1734.43359375, 1.55859375
-1734.873046875, 1.5859375
-1735.6640625, 1.55859375
-1736.455078125, 1.578125
-1737.333984375, 1.5703125
-1738.30078125, 1.57421875
-1739.35546875, 1.5859375
-1740.5859375, 1.55859375
-1741.728515625, 1.6015625
-1742.958984375, 1.56640625
-1744.013671875, 1.58984375
-1745.068359375, 1.5859375
-1746.03515625, 1.57421875
-1746.826171875, 1.59375
-1747.705078125, 1.57421875
-1748.583984375, 1.58984375
-1749.375, 1.578125
-1750.25390625, 1.58203125
-1751.220703125, 1.58984375
-1752.275390625, 1.58203125
-1753.330078125, 1.6015625
-1754.296875, 1.578125
-1755.17578125, 1.6015625
-1756.0546875, 1.5859375
-1756.93359375, 1.59375
-1757.724609375, 1.6015625
-1758.427734375, 1.578125
-1759.04296875, 1.60546875
-1759.5703125, 1.5859375
-1760.09765625, 1.59765625
-1760.625, 1.59765625
-1761.15234375, 1.5859375
-1761.6796875, 1.60546875
-1762.20703125, 1.58203125
-1762.822265625, 1.60546875
-1763.349609375, 1.58984375
-1763.96484375, 1.59765625
-1764.4921875, 1.60546875
-1765.01953125, 1.5859375
-1765.546875, 1.61328125
-1766.162109375, 1.58984375
-1766.77734375, 1.60546875
-1767.392578125, 1.6015625
-1768.18359375, 1.59765625
-1768.7109375, 1.62109375
-1769.501953125, 1.59765625
-1770.1171875, 1.6171875
-1770.8203125, 1.59765625
-1771.5234375, 1.60546875
-1772.138671875, 1.609375
-1772.138671875, 1.59765625
-1773.369140625, 1.6171875
-1773.369140625, 1.59375
-1775.0390625, 1.61328125
-1775.91796875, 1.60546875
-1776.796875, 1.609375
-1777.763671875, 1.61328125
-1778.818359375, 1.59375
-1779.9609375, 1.62109375
-1781.19140625, 1.6015625
-1782.421875, 1.62109375
-1783.65234375, 1.6171875
-1784.70703125, 1.609375
-1785.498046875, 1.62890625
-1786.46484375, 1.609375
-1787.34375, 1.640625
-1788.3984375, 1.61328125
-1789.365234375, 1.61328125
-1790.33203125, 1.625
-1791.38671875, 1.609375
-1792.6171875, 1.62890625
-1793.759765625, 1.6171875
-1794.814453125, 1.63671875
-1795.60546875, 1.62109375
-1796.396484375, 1.625
-1797.275390625, 1.640625
-1798.2421875, 1.6171875
-1799.12109375, 1.640625
-1800.0, 1.625
-1800.791015625, 1.63671875
-1801.58203125, 1.6328125
-1802.28515625, 1.625
-1803.076171875, 1.64453125
-1803.8671875, 1.62109375
-1804.74609375, 1.6484375
-1805.712890625, 1.6328125
-1806.6796875, 1.6328125
-1807.646484375, 1.6484375
-1808.61328125, 1.62890625
-1809.580078125, 1.65234375
-1810.634765625, 1.62890625
-1811.77734375, 1.6484375
-1812.919921875, 1.64453125
-1814.150390625, 1.63671875
-1815.205078125, 1.6640625
-1816.171875, 1.62109375
-1817.2265625, 1.65625
-1818.193359375, 1.640625
-1819.248046875, 1.6484375
-1820.390625, 1.65625
-1821.533203125, 1.64453125
-1822.412109375, 1.6640625
-1823.37890625, 1.63671875
-1824.169921875, 1.66015625
-1824.9609375, 1.6484375
-1825.576171875, 1.6484375
-1826.19140625, 1.6640625
-1826.54296875, 1.640625
-1826.89453125, 1.66796875
-1827.421875, 1.64453125
-1828.037109375, 1.66015625
-1828.740234375, 1.66015625
-1829.443359375, 1.64453125
-1830.322265625, 1.66796875
-1831.2890625, 1.65234375
-1832.255859375, 1.671875
-1833.310546875, 1.65625
-1834.27734375, 1.66015625
-1835.419921875, 1.66796875
-1836.474609375, 1.6484375
-1837.529296875, 1.671875
-1838.49609375, 1.65234375
-1839.55078125, 1.671875
-1840.4296875, 1.66796875
-1841.30859375, 1.6640625
-1842.099609375, 1.6796875
-1842.890625, 1.65625
-1843.681640625, 1.6875
-1844.384765625, 1.6640625
-1845.0, 1.67578125
-1845.791015625, 1.67578125
-1846.494140625, 1.66015625
-1847.28515625, 1.68359375
-1848.33984375, 1.66796875
-1849.39453125, 1.68359375
-1850.44921875, 1.67578125
-1851.591796875, 1.67578125
-1852.734375, 1.69140625
-1853.876953125, 1.6640625
-1855.01953125, 1.6953125
-1856.162109375, 1.671875
-1857.216796875, 1.69140625
-1858.18359375, 1.68359375
-1858.974609375, 1.67578125
-1859.765625, 1.703125
-1860.380859375, 1.6640625
-1860.908203125, 1.69921875
-1861.5234375, 1.6796875
-1862.138671875, 1.68359375
-1862.9296875, 1.6953125
-1863.720703125, 1.68359375
-1864.6875, 1.69921875
-1865.7421875, 1.67578125
-1866.884765625, 1.69921875
-1868.115234375, 1.69140625
-1869.43359375, 1.6875
-1870.6640625, 1.703125
-1871.982421875, 1.69140625
-1873.30078125, 1.7109375
-1874.619140625, 1.69140625
-1875.9375, 1.703125
-1877.16796875, 1.70703125
-1878.3984375, 1.6875
-1879.541015625, 1.71484375
-1880.5078125, 1.6953125
-1881.38671875, 1.70703125
-1882.177734375, 1.703125
-1882.79296875, 1.69921875
-1883.49609375, 1.71875
-1884.19921875, 1.69921875
-1884.990234375, 1.71875
-1885.693359375, 1.703125
-1886.484375, 1.71484375
-1887.36328125, 1.7109375
-1888.41796875, 1.703125
-1889.384765625, 1.71875
-1890.3515625, 1.69921875
-1891.142578125, 1.71875
-1891.7578125, 1.70703125
-1892.4609375, 1.7109375
-1893.076171875, 1.72265625
-1893.779296875, 1.6953125
-1894.5703125, 1.734375
-1895.44921875, 1.703125
-1896.328125, 1.72265625
-1897.3828125, 1.71484375
-1898.349609375, 1.71484375
-1899.4921875, 1.73046875
-1900.72265625, 1.70703125
-1902.041015625, 1.73046875
-1903.359375, 1.7109375
-1904.58984375, 1.7265625
-1905.8203125, 1.7265625
-1907.138671875, 1.71875
-1908.544921875, 1.7421875
-1909.6875, 1.71875
-1910.830078125, 1.734375
-1911.796875, 1.7265625
-1912.763671875, 1.7265625
-1913.642578125, 1.7421875
-1914.43359375, 1.71875
-1915.224609375, 1.7421875
-1916.015625, 1.7265625
-1916.806640625, 1.73828125
-1917.685546875, 1.7421875
-1918.65234375, 1.73046875
-1919.70703125, 1.75
-1920.849609375, 1.7265625
-1922.080078125, 1.75
-1923.3984375, 1.734375
-1924.716796875, 1.7421875
-1926.03515625, 1.75
-1927.265625, 1.73046875
-1928.3203125, 1.76171875
-1929.19921875, 1.734375
-1930.166015625, 1.75390625
-1930.95703125, 1.75
-1931.66015625, 1.7421875
-1932.451171875, 1.76171875
-1933.2421875, 1.74609375
-1934.033203125, 1.76171875
-1934.736328125, 1.7421875
-1935.439453125, 1.75390625
-1936.0546875, 1.75390625
-1936.58203125, 1.74609375
-1937.109375, 1.765625
-1937.4609375, 1.73828125
-1937.900390625, 1.76171875
-1938.251953125, 1.75
-1938.515625, 1.7578125
-1938.779296875, 1.765625
-1939.04296875, 1.7421875
-1939.306640625, 1.765625
-1939.658203125, 1.74609375
-1939.921875, 1.76171875
-1940.44921875, 1.7578125
-1940.888671875, 1.74609375
-1941.50390625, 1.765625
-1942.20703125, 1.75
-1942.998046875, 1.765625
-1943.7890625, 1.75390625
-1944.66796875, 1.7578125
-1945.8984375, 1.76953125
-1947.216796875, 1.7421875
-1948.447265625, 1.78125
-1949.677734375, 1.7578125
-1950.908203125, 1.7734375
-1952.05078125, 1.765625
-1953.10546875, 1.765625
-1954.072265625, 1.78125
-1955.126953125, 1.7578125
-1956.09375, 1.78515625
-1957.060546875, 1.76171875
-1958.115234375, 1.77734375
-1959.2578125, 1.78125
-1960.400390625, 1.765625
-1961.455078125, 1.78125
-1962.59765625, 1.765625
-1963.65234375, 1.78515625
-1964.70703125, 1.77734375
-1965.76171875, 1.77734375
-1967.080078125, 1.7890625
-1968.486328125, 1.765625
-1969.8046875, 1.796875
-1971.123046875, 1.77734375
-1972.353515625, 1.79296875
-1973.583984375, 1.7890625
-1974.814453125, 1.7734375
-1976.044921875, 1.8046875
-1977.36328125, 1.78125
-1978.681640625, 1.80078125
-1980.17578125, 1.78515625
-1981.58203125, 1.80078125
-1983.076171875, 1.8046875
-1984.306640625, 1.78515625
-1985.625, 1.8203125
-1986.943359375, 1.7890625
-1988.173828125, 1.8046875
-1989.404296875, 1.80078125
-1990.634765625, 1.8046875
-1991.953125, 1.80859375
-1993.359375, 1.80078125
-1994.853515625, 1.81640625
-1996.34765625, 1.80078125
-1997.841796875, 1.81640625
-1999.072265625, 1.81640625
-2000.56640625, 1.8046875
-2001.97265625, 1.81640625
-2003.203125, 1.80859375
-2004.43359375, 1.828125
-2005.48828125, 1.8125
-2006.279296875, 1.81640625
-2007.158203125, 1.82421875
-2007.94921875, 1.8125
-2008.916015625, 1.8359375
-2009.970703125, 1.80859375
-2010.9375, 1.83203125
-2011.81640625, 1.82421875
-2012.51953125, 1.8203125
-2013.310546875, 1.84375
-2014.013671875, 1.8203125
-2014.8046875, 1.8359375
-2015.5078125, 1.8203125
-2016.2109375, 1.828125
-2017.08984375, 1.8359375
-2018.056640625, 1.81640625
-2019.0234375, 1.83984375
-2020.25390625, 1.8203125
-2021.484375, 1.83984375
-2022.802734375, 1.8359375
-2024.12109375, 1.83203125
-2025.439453125, 1.84375
-2026.845703125, 1.8203125
-2028.427734375, 1.8515625
-2030.009765625, 1.8359375
-2031.767578125, 1.84375
-2033.525390625, 1.84765625
-2035.37109375, 1.8359375
-2037.12890625, 1.859375
-2038.974609375, 1.8359375
-2040.8203125, 1.86328125
-2042.666015625, 1.8515625
-2044.599609375, 1.8515625
-2046.4453125, 1.86328125
-2048.115234375, 1.8515625
-2049.697265625, 1.8671875
-2051.3671875, 1.84375
-2053.125, 1.8671875
-2054.794921875, 1.8671875
-2056.552734375, 1.859375
-2058.134765625, 1.8828125
-2059.716796875, 1.83984375
-2061.38671875, 1.8828125
-2062.96875, 1.86328125
-2064.462890625, 1.875
-2066.044921875, 1.87890625
-2067.5390625, 1.86328125
-2069.033203125, 1.8828125
-2070.3515625, 1.8671875
-2071.669921875, 1.88671875
-2072.98828125, 1.87890625
-2073.955078125, 1.875
-2075.009765625, 1.88671875
-2075.9765625, 1.8671875
-2076.767578125, 1.89453125
-2077.55859375, 1.87109375
-2078.26171875, 1.8828125
-2078.876953125, 1.88671875
-2079.580078125, 1.875
-2080.1953125, 1.8984375
-2080.986328125, 1.875
-2081.77734375, 1.90234375
-2082.65625, 1.8828125
-2083.623046875, 1.8828125
-2084.501953125, 1.8984375
-2085.29296875, 1.87890625
-2086.171875, 1.8984375
-2087.05078125, 1.875
-2087.75390625, 1.8984375
-2088.544921875, 1.89453125
-2089.248046875, 1.890625
-2089.951171875, 1.90234375
-2090.7421875, 1.88671875
-2091.62109375, 1.90625
-2092.587890625, 1.890625
-2093.642578125, 1.8984375
-2094.697265625, 1.90625
-2095.751953125, 1.8828125
-2096.89453125, 1.91796875
-2098.037109375, 1.890625
-2099.1796875, 1.90625
-2100.234375, 1.90234375
-2101.376953125, 1.89453125
-2102.431640625, 1.9140625
-2103.57421875, 1.8984375
-2104.716796875, 1.921875
-2105.771484375, 1.90234375
-2107.001953125, 1.9140625
-2108.232421875, 1.91015625
-2109.55078125, 1.90234375
-2110.95703125, 1.9296875
-2112.36328125, 1.89453125
-2113.681640625, 1.921875
-2114.736328125, 1.91015625
-2115.791015625, 1.9140625
-2116.93359375, 1.92578125
-2117.98828125, 1.90625
-2118.779296875, 1.93359375
-2119.74609375, 1.9140625
-2120.712890625, 1.92578125
-2121.6796875, 1.92578125
-2122.55859375, 1.9140625
-2123.525390625, 1.93359375
-2124.4921875, 1.9140625
-2125.634765625, 1.9375
-2126.77734375, 1.9140625
-2127.919921875, 1.9296875
-2129.0625, 1.9375
-2130.29296875, 1.9140625
-2131.435546875, 1.94921875
-2132.666015625, 1.921875
-2134.072265625, 1.94140625
-2135.654296875, 1.93359375
-2137.32421875, 1.9296875
-2139.169921875, 1.94921875
-2141.015625, 1.9296875
-2142.861328125, 1.94921875
-2144.619140625, 1.9375
-2145.9375, 1.94921875
-2147.34375, 1.953125
-2148.57421875, 1.94140625
-2149.541015625, 1.96484375
-2150.419921875, 1.93359375
-2151.03515625, 1.95703125
-2151.650390625, 1.9453125
-2152.08984375, 1.953125
-2152.6171875, 1.9609375
-2153.232421875, 1.9375
-2153.935546875, 1.96875
-2154.55078125, 1.9375
-2155.078125, 1.95703125
-2155.60546875, 1.95703125
-2156.396484375, 1.9375
-2157.1875, 1.96875
-2157.978515625, 1.9453125
-2158.76953125, 1.96484375
-2159.6484375, 1.953125
-2160.439453125, 1.95703125
-2161.58203125, 1.96875
-2162.724609375, 1.95703125
-2163.779296875, 1.97265625
-2164.921875, 1.953125
-2166.064453125, 1.96875
-2167.3828125, 1.96484375
-2168.7890625, 1.9609375
-2170.1953125, 1.98046875
-2171.689453125, 1.9609375
-2173.18359375, 1.98046875
-2174.501953125, 1.96484375
-2175.908203125, 1.9765625
-2177.490234375, 1.98046875
-2178.896484375, 1.96484375
-2180.56640625, 1.98828125
-2182.236328125, 1.96484375
-2183.994140625, 1.9921875
-2185.400390625, 1.9765625
-2186.806640625, 1.98046875
-2188.125, 1.9921875
-2189.1796875, 1.96875
-2190.322265625, 2.0
-2191.376953125, 1.9765625
-2192.34375, 1.9921875
-2193.3984375, 1.9921875
-2194.541015625, 1.984375
-2195.68359375, 2.00390625
-2196.9140625, 1.9765625
-2198.408203125, 2.0
-2199.90234375, 1.9921875
-2201.484375, 1.9921875
-2203.154296875, 2.00390625
-2204.6484375, 1.9765625
-2206.23046875, 2.0078125
-2207.63671875, 1.98828125
-2209.21875, 2.0078125
-2210.80078125, 2.00390625
-2212.20703125, 2.0
-2213.525390625, 2.015625
-2214.84375, 2.0
-2216.25, 2.015625
-2217.48046875, 2.00390625
-2218.88671875, 2.015625
-2220.205078125, 2.015625
-2221.611328125, 2.0
-2223.10546875, 2.02734375
-2224.51171875, 2.00390625
-2226.005859375, 2.02734375
-2227.5, 2.01953125
-2228.90625, 2.015625
-2230.3125, 2.02734375
-2231.71875, 2.01171875
-2233.212890625, 2.03515625
-2234.70703125, 2.01171875
-2236.201171875, 2.02734375
-2237.51953125, 2.03125
-2238.837890625, 2.01171875
-2239.892578125, 2.046875
-2240.947265625, 2.00390625
-2241.9140625, 2.04296875
-2242.96875, 2.02734375
-2243.935546875, 2.02734375
-2244.990234375, 2.046875
-2245.869140625, 2.01953125
-2246.748046875, 2.046875
-2247.890625, 2.02734375
-2249.12109375, 2.04296875
-2250.3515625, 2.0390625
-2251.669921875, 2.03515625
-2253.076171875, 2.046875
-2254.5703125, 2.02734375
-2255.9765625, 2.0546875
-2257.55859375, 2.03515625
-2259.052734375, 2.046875
-2260.458984375, 2.0546875
-2261.953125, 2.03515625
-2263.447265625, 2.05859375
-2265.029296875, 2.04296875
-2266.5234375, 2.0546875
-2268.017578125, 2.05078125
-2269.599609375, 2.05078125
-2271.181640625, 2.0625
-2272.587890625, 2.046875
-2273.994140625, 2.06640625
-2275.3125, 2.05859375
-2276.71875, 2.06640625
-2278.125, 2.06640625
-2279.53125, 2.0546875
-2280.849609375, 2.08203125
-2282.080078125, 2.046875
-2283.22265625, 2.0703125
-2284.189453125, 2.06640625
-2285.068359375, 2.06640625
-2285.771484375, 2.078125
-2286.474609375, 2.046875
-2287.001953125, 2.08203125
-2287.529296875, 2.0625
-2288.056640625, 2.078125
-2288.671875, 2.078125
-2289.19921875, 2.0703125
-2289.990234375, 2.08203125
-2290.869140625, 2.06640625
-2291.748046875, 2.08984375
-2292.802734375, 2.06640625
-2294.033203125, 2.078125
-2295.263671875, 2.08984375
-2296.669921875, 2.07421875
-2297.98828125, 2.09765625
-2299.39453125, 2.06640625
-2300.712890625, 2.08984375
-2302.03125, 2.0859375
-2303.349609375, 2.078125
-2304.31640625, 2.10546875
-2305.37109375, 2.0703125
-2306.689453125, 2.10546875
-2308.0078125, 2.0859375
-2309.4140625, 2.08984375
-2310.8203125, 2.09765625
-2312.2265625, 2.0859375
-2313.720703125, 2.109375
-2315.126953125, 2.0859375
-2316.357421875, 2.109375
-2317.67578125, 2.09765625
-2319.2578125, 2.09765625
-2320.83984375, 2.109375
